,timestamp,open,close,high,low
0,1707239520.0,88.947,88.89,88.971,88.89
1,1707239580.0,88.895,88.833,88.914,88.822
2,1707239640.0,88.831,88.85,88.892,88.831
3,1707239700.0,88.85,88.835,88.87,88.775
4,1707239760.0,88.838,88.761,88.838,88.722
5,1707239820.0,88.764,88.795,88.829,88.737
6,1707239880.0,88.798,88.844,88.857,88.789
7,1707239940.0,88.84,88.87,88.875,88.802
8,1707240000.0,88.875,88.892,88.904,88.858
9,1707240060.0,88.889,88.792,88.896,88.785
10,1707240120.0,88.795,88.695,88.818,88.692
11,1707240180.0,88.7,88.661,88.746,88.661
12,1707240240.0,88.663,88.791,88.797,88.654
13,1707240300.0,88.791,88.837,88.896,88.785
14,1707240360.0,88.845,88.812,88.845,88.749
15,1707240420.0,88.796,88.867,88.883,88.767
16,1707240480.0,88.867,88.94,88.982,88.849
17,1707240540.0,88.94,88.857,88.945,88.848
18,1707240600.0,88.857,88.851,88.9,88.82
19,1707240660.0,88.851,88.823,88.868,88.776
20,1707240720.0,88.82,88.859,88.87,88.788
21,1707240780.0,88.856,88.881,88.904,88.836
22,1707240840.0,88.888,88.934,88.952,88.888
23,1707240900.0,88.934,88.955,88.974,88.919
24,1707240960.0,88.955,89.093,89.093,88.95
25,1707241020.0,89.093,89.093,89.148,89.075
26,1707241080.0,89.084,88.994,89.084,88.97
27,1707241140.0,89.006,88.955,89.009,88.948
28,1707241200.0,88.955,89.023,89.033,88.913
29,1707241260.0,89.023,89.013,89.07,89.001
30,1707241320.0,89.017,89.038,89.046,88.994
31,1707241380.0,89.046,89.073,89.094,89.03
32,1707241440.0,89.07,88.956,89.081,88.951
33,1707241500.0,88.953,88.841,88.974,88.841
34,1707241560.0,88.834,88.773,88.834,88.77
35,1707241620.0,88.777,88.785,88.824,88.77
36,1707241680.0,88.782,88.781,88.8,88.733
37,1707241740.0,88.784,88.92,88.92,88.784
38,1707241800.0,88.923,88.813,88.951,88.803
39,1707241860.0,88.813,88.903,88.904,88.786
40,1707241920.0,88.903,88.994,88.994,88.88
41,1707241980.0,88.994,88.959,89.04,88.954
42,1707242040.0,88.959,89.064,89.064,88.951
43,1707242100.0,89.064,89.019,89.073,88.995
44,1707242160.0,89.019,88.993,89.064,88.992
45,1707242220.0,88.993,89.036,89.036,88.977
46,1707242280.0,89.036,88.961,89.055,88.961
47,1707242340.0,88.961,88.956,89.008,88.956
48,1707242400.0,88.959,88.971,89.046,88.945
49,1707242460.0,88.974,88.974,89.003,88.939
50,1707242520.0,88.974,89.003,89.01,88.941
51,1707242580.0,89.003,89.074,89.081,89.003
52,1707242640.0,89.076,89.096,89.128,89.072
53,1707242700.0,89.098,89.115,89.142,89.065
54,1707242760.0,89.112,89.244,89.27,89.11
55,1707242820.0,89.244,89.228,89.253,89.204
56,1707242880.0,89.228,89.151,89.233,89.082
57,1707242940.0,89.148,89.129,89.154,89.093
58,1707243000.0,89.127,88.992,89.17,88.991
59,1707243060.0,88.988,88.924,88.988,88.911
60,1707243120.0,88.922,88.863,88.96,88.83
61,1707243180.0,88.86,88.931,88.955,88.84
62,1707243240.0,88.929,88.969,88.996,88.926
63,1707243300.0,88.967,88.821,88.997,88.821
64,1707243360.0,88.823,88.708,88.832,88.708
65,1707243420.0,88.708,88.642,88.731,88.621
66,1707243480.0,88.642,88.604,88.642,88.571
67,1707243540.0,88.608,88.623,88.677,88.601
68,1707243600.0,88.626,88.598,88.673,88.581
69,1707243660.0,88.598,88.625,88.647,88.576
70,1707243720.0,88.625,88.675,88.678,88.617
71,1707243780.0,88.675,88.75,88.76,88.662
72,1707243840.0,88.755,88.674,88.755,88.659
73,1707243900.0,88.674,88.61,88.674,88.562
74,1707243960.0,88.61,88.604,88.627,88.569
75,1707244020.0,88.604,88.74,88.741,88.593
76,1707244080.0,88.751,88.666,88.772,88.662
77,1707244140.0,88.675,88.712,88.742,88.653
78,1707244200.0,88.696,88.616,88.699,88.616
79,1707244260.0,88.616,88.621,88.648,88.596
80,1707244320.0,88.623,88.624,88.654,88.599
81,1707244380.0,88.618,88.632,88.708,88.613
82,1707244440.0,88.64,88.567,88.66,88.557
83,1707244500.0,88.571,88.528,88.573,88.498
84,1707244560.0,88.533,88.62,88.62,88.533
85,1707244620.0,88.618,88.699,88.699,88.618
86,1707244680.0,88.699,88.636,88.712,88.622
87,1707244740.0,88.632,88.597,88.671,88.593
88,1707244800.0,88.599,88.566,88.609,88.51
89,1707244860.0,88.566,88.575,88.618,88.541
90,1707244920.0,88.573,88.55,88.573,88.51
91,1707244980.0,88.55,88.609,88.642,88.55
92,1707245040.0,88.606,88.633,88.673,88.6
93,1707245100.0,88.626,88.552,88.626,88.54
94,1707245160.0,88.552,88.605,88.627,88.552
95,1707245220.0,88.605,88.593,88.62,88.55
96,1707245280.0,88.593,88.565,88.674,88.565
97,1707245340.0,88.565,88.506,88.597,88.488
98,1707245400.0,88.509,88.4,88.551,88.398
99,1707245460.0,88.397,88.431,88.434,88.359
100,1707245520.0,88.429,88.411,88.431,88.34
101,1707245580.0,88.411,88.456,88.51,88.409
102,1707245640.0,88.454,88.443,88.463,88.398
103,1707245700.0,88.443,88.439,88.472,88.406
104,1707245760.0,88.439,88.412,88.49,88.4
105,1707245820.0,88.412,88.519,88.524,88.368
106,1707245880.0,88.507,88.454,88.526,88.408
107,1707245940.0,88.451,88.473,88.522,88.443
108,1707246000.0,88.468,88.508,88.522,88.444
109,1707246060.0,88.504,88.42,88.504,88.42
110,1707246120.0,88.423,88.371,88.478,88.371
