,timestamp,open,high,low,close
0,1706889720.0,0.89929,0.89946,0.89965,0.89919
1,1706889780.0,0.89946,0.89853,0.89962,0.89831
2,1706889840.0,0.89856,0.89758,0.89874,0.89758
3,1706889900.0,0.89758,0.89721,0.89767,0.897
4,1706889960.0,0.89718,0.89735,0.89769,0.897
5,1706890020.0,0.89735,0.89791,0.8984,0.8972
6,1706890080.0,0.89797,0.8966,0.89802,0.89641
7,1706890140.0,0.8966,0.89662,0.89692,0.89618
8,1706890200.0,0.89662,0.89727,0.89749,0.89662
9,1706890260.0,0.89724,0.89722,0.89751,0.89666
10,1706890320.0,0.89725,0.8966,0.89737,0.89619
11,1706890380.0,0.8966,0.8966,0.89712,0.89638
12,1706890440.0,0.89662,0.89611,0.89668,0.89596
13,1706890500.0,0.89614,0.89663,0.89702,0.89614
14,1706890560.0,0.89663,0.8973,0.89739,0.89643
15,1706890620.0,0.8973,0.89822,0.89822,0.8973
16,1706890680.0,0.89815,0.89763,0.89826,0.89743
17,1706890740.0,0.89763,0.89845,0.89869,0.89759
18,1706890800.0,0.89845,0.89863,0.89869,0.89779
19,1706890860.0,0.8986,0.89914,0.89924,0.89837
20,1706890920.0,0.89912,0.89942,0.8998,0.89895
21,1706890980.0,0.89942,0.89877,0.89946,0.89872
22,1706891040.0,0.8987,0.89841,0.89889,0.89803
23,1706891100.0,0.89851,0.89823,0.89891,0.89793
24,1706891160.0,0.89823,0.89813,0.89854,0.89781
25,1706891220.0,0.89813,0.8976,0.89842,0.89749
26,1706891280.0,0.89751,0.89709,0.89752,0.89678
27,1706891340.0,0.89712,0.89617,0.89731,0.89588
28,1706891400.0,0.89611,0.89633,0.89664,0.89606
29,1706891460.0,0.89636,0.89742,0.89752,0.89625
30,1706891520.0,0.89738,0.89769,0.89793,0.89725
31,1706891580.0,0.89776,0.89722,0.898,0.89714
32,1706891640.0,0.89727,0.89807,0.89807,0.89724
33,1706891700.0,0.89807,0.89739,0.89827,0.89735
34,1706891760.0,0.89712,0.8973,0.89753,0.89697
35,1706891820.0,0.8973,0.89649,0.8973,0.89629
36,1706891880.0,0.89649,0.89606,0.89661,0.89546
37,1706891940.0,0.89611,0.89648,0.89672,0.89551
38,1706892000.0,0.89648,0.89697,0.89702,0.89638
39,1706892060.0,0.89697,0.89713,0.89735,0.89619
40,1706892120.0,0.8971,0.89756,0.89823,0.89703
41,1706892180.0,0.89756,0.89798,0.89822,0.89756
42,1706892240.0,0.89798,0.89701,0.8981,0.89688
43,1706892300.0,0.89694,0.89687,0.89706,0.89655
44,1706892360.0,0.89693,0.89668,0.89737,0.89634
45,1706892420.0,0.89668,0.89657,0.89696,0.89624
46,1706892480.0,0.89661,0.89694,0.89732,0.89645
47,1706892540.0,0.89696,0.89698,0.89743,0.89647
48,1706892600.0,0.89698,0.89703,0.89716,0.89683
49,1706892660.0,0.89707,0.89533,0.89718,0.89533
50,1706892720.0,0.89536,0.8961,0.89614,0.89536
51,1706892780.0,0.8961,0.89667,0.89691,0.89572
52,1706892840.0,0.8967,0.89734,0.8974,0.89631
53,1706892900.0,0.89731,0.89642,0.89754,0.89632
54,1706892960.0,0.89637,0.89585,0.89646,0.89536
55,1706893020.0,0.89581,0.89555,0.8962,0.89542
56,1706893080.0,0.89551,0.89566,0.8957,0.89522
57,1706893140.0,0.8957,0.89513,0.8957,0.89508
58,1706893200.0,0.89509,0.89492,0.89563,0.89475
59,1706893260.0,0.8949,0.89505,0.89514,0.89445
60,1706893320.0,0.89505,0.89591,0.89591,0.89498
61,1706893380.0,0.89591,0.89541,0.89598,0.895
62,1706893440.0,0.89541,0.89556,0.89567,0.89511
63,1706893500.0,0.89553,0.896,0.89611,0.89531
64,1706893560.0,0.896,0.89634,0.89678,0.89571
65,1706893620.0,0.89634,0.89619,0.89634,0.89536
66,1706893680.0,0.89619,0.89579,0.89633,0.89555
67,1706893740.0,0.89579,0.89591,0.89663,0.89552
68,1706893800.0,0.89591,0.89596,0.89625,0.8957
69,1706893860.0,0.89594,0.89577,0.89606,0.8954
70,1706893920.0,0.89577,0.89623,0.89623,0.89567
71,1706893980.0,0.8962,0.896,0.89634,0.89571
72,1706894040.0,0.89597,0.89456,0.89601,0.89456
73,1706894100.0,0.89456,0.89498,0.89499,0.89456
74,1706894160.0,0.89502,0.89401,0.89511,0.89401
75,1706894220.0,0.89391,0.89387,0.89413,0.8937
76,1706894280.0,0.89387,0.8941,0.89451,0.89387
77,1706894340.0,0.8941,0.89321,0.89427,0.89291
78,1706894400.0,0.89326,0.89291,0.89332,0.8921
79,1706894460.0,0.89294,0.89299,0.89329,0.89267
80,1706894520.0,0.89296,0.89273,0.89336,0.89233
81,1706894580.0,0.89263,0.89354,0.89354,0.89251
82,1706894640.0,0.89346,0.8936,0.89378,0.89277
83,1706894700.0,0.89332,0.8917,0.89334,0.89128
84,1706894760.0,0.8917,0.89183,0.89249,0.89168
85,1706894820.0,0.89183,0.89192,0.89236,0.89169
86,1706894880.0,0.8919,0.89097,0.89191,0.89091
87,1706894940.0,0.89097,0.88972,0.89097,0.88964
88,1706895000.0,0.88972,0.88964,0.89016,0.88947
89,1706895060.0,0.8898,0.88976,0.8901,0.88945
90,1706895120.0,0.88979,0.88942,0.89021,0.8893
91,1706895180.0,0.88942,0.88884,0.88948,0.88874
92,1706895240.0,0.88884,0.88937,0.88947,0.88831
93,1706895300.0,0.88935,0.88922,0.88959,0.88897
94,1706895360.0,0.88922,0.88987,0.88993,0.88856
95,1706895420.0,0.88987,0.88976,0.89022,0.88953
96,1706895480.0,0.88973,0.88956,0.89046,0.88938
97,1706895540.0,0.88956,0.89072,0.89072,0.88956
98,1706895600.0,0.89072,0.89079,0.89092,0.8903
99,1706895660.0,0.89079,0.89066,0.89114,0.89056
100,1706895720.0,0.89066,0.89107,0.89107,0.89024
101,1706895780.0,0.89107,0.89175,0.8919,0.89107
102,1706895840.0,0.89172,0.89163,0.89189,0.89114
103,1706895900.0,0.89157,0.89191,0.8922,0.8915
104,1706895960.0,0.89196,0.89217,0.89217,0.89126
105,1706896020.0,0.89217,0.89098,0.89217,0.89076
106,1706896080.0,0.89095,0.89129,0.89129,0.89029
107,1706896140.0,0.89119,0.8919,0.89213,0.89101
108,1706896200.0,0.89183,0.89215,0.89231,0.89146
109,1706896260.0,0.89223,0.89224,0.89259,0.89207
110,1706896320.0,0.89215,0.89241,0.8925,0.89181
111,1706896380.0,0.89238,0.89176,0.89238,0.89154
112,1706896440.0,0.89181,0.89202,0.89297,0.89168
113,1706896500.0,0.89199,0.89288,0.89308,0.89199
114,1706896560.0,0.89288,0.89241,0.89337,0.89241
115,1706896620.0,0.89241,0.89225,0.89264,0.89164
116,1706896680.0,0.89225,0.89174,0.89237,0.89171
117,1706896740.0,0.89174,0.89055,0.89174,0.89039
118,1706896800.0,0.89055,0.89071,0.89086,0.8902
119,1706896860.0,0.89071,0.89016,0.8909,0.8898
120,1706896920.0,0.89013,0.88948,0.8902,0.88913
121,1706896980.0,0.88948,0.89033,0.89037,0.8893
122,1706897040.0,0.89033,0.89014,0.89093,0.88992
123,1706897100.0,0.89014,0.88948,0.89097,0.88948
124,1706897160.0,0.8895,0.88926,0.88971,0.88901
125,1706897220.0,0.88931,0.88804,0.88932,0.88797
126,1706897280.0,0.88808,0.88751,0.88836,0.88745
127,1706897340.0,0.88751,0.88875,0.88875,0.88749
128,1706897400.0,0.88877,0.88877,0.88895,0.8878
129,1706897460.0,0.88883,0.88889,0.88918,0.88834
130,1706897520.0,0.88889,0.88921,0.88928,0.88825
131,1706897580.0,0.88918,0.89033,0.89053,0.88913
132,1706897640.0,0.8903,0.8915,0.89161,0.88992
133,1706897700.0,0.8915,0.89104,0.89174,0.8909
134,1706897760.0,0.89108,0.89004,0.89112,0.89004
135,1706897820.0,0.89004,0.89085,0.89091,0.88996
136,1706897880.0,0.8909,0.8909,0.89144,0.89072
137,1706897940.0,0.89087,0.89201,0.89226,0.89072
138,1706898000.0,0.89206,0.89205,0.8922,0.89131
139,1706898060.0,0.89208,0.89388,0.8939,0.89208
140,1706898120.0,0.89388,0.8943,0.8945,0.89385
141,1706898180.0,0.8943,0.89479,0.89513,0.89413
142,1706898240.0,0.89484,0.89472,0.89502,0.89458
143,1706898300.0,0.89472,0.89527,0.89535,0.89462
144,1706898360.0,0.89527,0.89542,0.89552,0.89474
145,1706898420.0,0.89542,0.89438,0.89561,0.89436
146,1706898480.0,0.89441,0.89456,0.89516,0.89434
147,1706898540.0,0.89459,0.89521,0.89543,0.89459
148,1706898600.0,0.89521,0.89505,0.89541,0.89498
149,1706898660.0,0.89505,0.89378,0.89508,0.89342
150,1706898720.0,0.89378,0.89344,0.89398,0.89295
151,1706898780.0,0.8934,0.89436,0.89448,0.89318
152,1706898840.0,0.89439,0.89551,0.8958,0.89439
153,1706898900.0,0.89551,0.89484,0.89556,0.89448
154,1706898960.0,0.89486,0.89503,0.89565,0.89483
155,1706899020.0,0.89507,0.89594,0.896,0.89503
156,1706899080.0,0.8959,0.89492,0.896,0.89486
157,1706899140.0,0.89492,0.89542,0.89542,0.89462
158,1706899200.0,0.89531,0.89542,0.89553,0.89496
159,1706899260.0,0.89539,0.89496,0.89586,0.89492
160,1706899320.0,0.89496,0.89415,0.89502,0.89406
161,1706899380.0,0.89418,0.89351,0.89418,0.89341
162,1706899440.0,0.89345,0.89384,0.89389,0.89333
163,1706899500.0,0.89387,0.89528,0.89528,0.89368
164,1706899560.0,0.89518,0.89627,0.89639,0.89515
165,1706899620.0,0.8963,0.89611,0.89648,0.8956
166,1706899680.0,0.89614,0.89543,0.89619,0.89543
167,1706899740.0,0.8954,0.89475,0.89555,0.89475
168,1706899800.0,0.89471,0.89451,0.89529,0.89445
169,1706899860.0,0.89449,0.8957,0.8958,0.89441
170,1706899920.0,0.8957,0.89676,0.89684,0.89561
171,1706899980.0,0.89676,0.89598,0.89694,0.89581
172,1706900040.0,0.89598,0.89575,0.89618,0.89514
173,1706900100.0,0.89575,0.89705,0.89721,0.89563
174,1706900160.0,0.89705,0.89703,0.89779,0.897
175,1706900220.0,0.89707,0.89817,0.89829,0.89689
176,1706900280.0,0.89814,0.89766,0.89856,0.8976
177,1706900340.0,0.89769,0.89792,0.89831,0.89769
178,1706900400.0,0.89792,0.89693,0.89792,0.89668
179,1706900460.0,0.89693,0.89661,0.89776,0.89653
180,1706900520.0,0.89663,0.89448,0.89672,0.89448
181,1706900580.0,0.89452,0.89528,0.89539,0.89448
182,1706900640.0,0.89528,0.89451,0.89528,0.89419
183,1706900700.0,0.89451,0.89367,0.89464,0.89367
184,1706900760.0,0.89367,0.89434,0.89464,0.89323
185,1706900820.0,0.8943,0.89332,0.8943,0.89319
186,1706900880.0,0.89327,0.89337,0.89356,0.893
187,1706900940.0,0.89337,0.89409,0.89424,0.89337
188,1706901000.0,0.89409,0.89412,0.8946,0.89398
189,1706901060.0,0.89406,0.89348,0.8942,0.89331
190,1706901120.0,0.89352,0.89287,0.89366,0.89265
191,1706901180.0,0.89284,0.89336,0.89344,0.89236
192,1706901240.0,0.8934,0.89439,0.89441,0.89305
193,1706901300.0,0.89444,0.89559,0.89582,0.89441
