,timestamp,open,close,high,low
0,1707129900.0,0.87444,0.87435,0.87483,0.87435
1,1707129960.0,0.87435,0.87484,0.87495,0.87435
2,1707130020.0,0.87484,0.87433,0.87484,0.87425
3,1707130080.0,0.87436,0.8751,0.87514,0.87434
4,1707130140.0,0.87512,0.8759,0.8759,0.8751
5,1707130200.0,0.8759,0.87648,0.87648,0.87575
6,1707130260.0,0.8765,0.87617,0.8765,0.87611
7,1707130320.0,0.87619,0.87667,0.87667,0.87616
8,1707130380.0,0.87665,0.87663,0.87682,0.8765
9,1707130440.0,0.87663,0.8762,0.87668,0.87618
10,1707130500.0,0.87622,0.87656,0.87682,0.87622
11,1707130560.0,0.87656,0.87636,0.87657,0.87614
12,1707130620.0,0.87631,0.87656,0.8766,0.87625
13,1707130680.0,0.87654,0.87678,0.87689,0.87629
14,1707130740.0,0.8768,0.87745,0.87752,0.87665
15,1707130800.0,0.87745,0.87723,0.87777,0.87712
16,1707130860.0,0.87724,0.8767,0.87747,0.87668
17,1707130920.0,0.8767,0.87687,0.87692,0.87647
18,1707130980.0,0.87687,0.87715,0.8773,0.87668
19,1707131040.0,0.87719,0.87737,0.87753,0.87701
20,1707131100.0,0.87737,0.87729,0.87751,0.87708
21,1707131160.0,0.87729,0.87793,0.87795,0.87721
22,1707131220.0,0.87793,0.87769,0.87805,0.87752
23,1707131280.0,0.87769,0.87815,0.87817,0.87769
24,1707131340.0,0.87812,0.87775,0.87823,0.87761
25,1707131400.0,0.87775,0.87791,0.87804,0.87749
26,1707131460.0,0.87791,0.87816,0.87819,0.87787
27,1707131520.0,0.87812,0.87865,0.87865,0.87801
28,1707131580.0,0.87867,0.87856,0.87879,0.87822
29,1707131640.0,0.87855,0.87938,0.87942,0.87855
30,1707131700.0,0.87938,0.87887,0.87943,0.87886
31,1707131760.0,0.87885,0.87927,0.87933,0.87876
32,1707131820.0,0.87929,0.87927,0.87946,0.87885
33,1707131880.0,0.8792,0.87973,0.87973,0.87911
34,1707131940.0,0.87976,0.88038,0.88039,0.87942
35,1707132000.0,0.88038,0.88082,0.88093,0.88021
36,1707132060.0,0.88082,0.88088,0.88117,0.88082
37,1707132120.0,0.8809,0.88067,0.8809,0.88012
38,1707132180.0,0.8807,0.88051,0.8807,0.88019
39,1707132240.0,0.88051,0.88084,0.88093,0.88049
40,1707132300.0,0.88084,0.88044,0.881,0.88044
41,1707132360.0,0.88042,0.88151,0.88156,0.88036
42,1707132420.0,0.88158,0.88086,0.8817,0.8808
43,1707132480.0,0.88086,0.88106,0.88142,0.88084
44,1707132540.0,0.88106,0.8811,0.88112,0.88069
45,1707132600.0,0.8811,0.88093,0.88158,0.88093
46,1707132660.0,0.88084,0.88142,0.88142,0.88054
47,1707132720.0,0.88144,0.88207,0.88231,0.8814
48,1707132780.0,0.88207,0.88147,0.88231,0.88136
49,1707132840.0,0.88161,0.88167,0.88181,0.88141
50,1707132900.0,0.88166,0.88181,0.88184,0.88145
51,1707132960.0,0.88181,0.88156,0.88188,0.88156
52,1707133020.0,0.88156,0.88165,0.88201,0.88152
53,1707133080.0,0.88161,0.88097,0.88168,0.88097
54,1707133140.0,0.88095,0.88068,0.88097,0.88046
55,1707133200.0,0.88071,0.88088,0.88092,0.88057
56,1707133260.0,0.88091,0.88031,0.88109,0.88031
57,1707133320.0,0.88027,0.8806,0.88067,0.88015
58,1707133380.0,0.88058,0.88098,0.88111,0.88046
59,1707133440.0,0.88099,0.8811,0.88114,0.88075
60,1707133500.0,0.88112,0.88103,0.88149,0.88078
61,1707133560.0,0.88103,0.88062,0.88119,0.88054
62,1707133620.0,0.88062,0.88112,0.88126,0.88062
63,1707133680.0,0.8811,0.88144,0.88156,0.88103
64,1707133740.0,0.88144,0.88087,0.88144,0.88084
