,timestamp,open,high,low,close
0,1706832600.0,0.93278,0.93206,0.93338,0.93108
1,1706832900.0,0.93206,0.93334,0.93502,0.932
2,1706833200.0,0.93341,0.93418,0.93444,0.93193
3,1706833500.0,0.93415,0.93196,0.93464,0.93196
4,1706833800.0,0.93196,0.93208,0.93309,0.93161
5,1706834100.0,0.93208,0.92978,0.9323,0.92966
6,1706834400.0,0.92981,0.9293,0.93076,0.92843
7,1706834700.0,0.92926,0.93269,0.93276,0.92917
8,1706835000.0,0.93269,0.93474,0.93584,0.93265
9,1706835300.0,0.93482,0.93416,0.93579,0.93378
10,1706835600.0,0.93416,0.93404,0.93524,0.93313
11,1706835900.0,0.93404,0.93356,0.93491,0.93325
12,1706836200.0,0.93354,0.93483,0.93483,0.93311
13,1706836500.0,0.93489,0.93224,0.93493,0.93104
14,1706836800.0,0.93224,0.9341,0.9355,0.93205
15,1706837100.0,0.93417,0.93525,0.93672,0.93399
16,1706837400.0,0.93525,0.93633,0.93678,0.93508
17,1706837700.0,0.93633,0.93802,0.93897,0.93629
18,1706838000.0,0.93802,0.93682,0.93876,0.93677
19,1706838300.0,0.93687,0.93633,0.93752,0.93581
20,1706838600.0,0.93633,0.93545,0.93696,0.9354
21,1706838900.0,0.93545,0.93873,0.93953,0.93527
22,1706839200.0,0.93877,0.93419,0.93886,0.93407
23,1706839500.0,0.93426,0.93556,0.93613,0.93426
24,1706839800.0,0.93558,0.93407,0.93692,0.93403
25,1706840100.0,0.93407,0.9332,0.93538,0.93167
26,1706840400.0,0.93324,0.93322,0.93359,0.93174
27,1706840700.0,0.93322,0.93334,0.93436,0.93273
28,1706841000.0,0.93334,0.93439,0.93625,0.93317
29,1706841300.0,0.93439,0.93606,0.93623,0.93424
30,1706841600.0,0.93606,0.93549,0.93663,0.9342
31,1706841900.0,0.93549,0.93285,0.93553,0.93284
32,1706842200.0,0.93288,0.93358,0.9338,0.93218
33,1706842500.0,0.93361,0.93399,0.93435,0.93229
34,1706842800.0,0.93396,0.93313,0.93428,0.93178
35,1706843100.0,0.93313,0.93126,0.93333,0.93084
36,1706843400.0,0.93126,0.93051,0.93235,0.92981
37,1706843700.0,0.93051,0.9313,0.93191,0.93014
38,1706844000.0,0.93127,0.92722,0.93148,0.92701
39,1706844300.0,0.92719,0.9236,0.92728,0.92346
40,1706844600.0,0.92368,0.92888,0.92891,0.92356
41,1706844900.0,0.92888,0.92772,0.92995,0.92741
42,1706845200.0,0.92772,0.92663,0.92827,0.92598
43,1706845500.0,0.92663,0.92567,0.92727,0.92475
44,1706845800.0,0.92567,0.92579,0.92668,0.92508
45,1706846100.0,0.92579,0.92504,0.92644,0.92484
46,1706846400.0,0.92508,0.92581,0.92647,0.92496
47,1706846700.0,0.92581,0.92421,0.92709,0.92421
48,1706847000.0,0.92421,0.92487,0.9254,0.92305
49,1706847300.0,0.92484,0.92369,0.92582,0.92327
50,1706847600.0,0.92369,0.92286,0.92449,0.92281
51,1706847900.0,0.92286,0.92587,0.92594,0.92286
52,1706848200.0,0.92587,0.92622,0.92644,0.92466
53,1706848500.0,0.92622,0.92581,0.92639,0.92415
54,1706848800.0,0.92584,0.93076,0.93097,0.92584
55,1706849100.0,0.9307,0.92932,0.9319,0.92925
56,1706849400.0,0.92932,0.93059,0.93189,0.92888
57,1706849700.0,0.93062,0.93126,0.93146,0.92961
58,1706850000.0,0.93121,0.93175,0.93291,0.93021
59,1706850300.0,0.93179,0.93263,0.93286,0.9313
60,1706850600.0,0.93265,0.93367,0.9342,0.93209
61,1706850900.0,0.93367,0.93374,0.9347,0.93261
62,1706851200.0,0.93374,0.93234,0.93412,0.93165
63,1706851500.0,0.93234,0.93287,0.9335,0.93203
64,1706851800.0,0.93284,0.93044,0.93358,0.93012
65,1706852100.0,0.93047,0.93033,0.93213,0.92991
66,1706852400.0,0.93033,0.93248,0.93345,0.93013
67,1706852700.0,0.93248,0.93321,0.93379,0.93175
