,timestamp,open,close,high,low
0,1707079200.0,160.123,160.123,160.123,160.123
1,1707079500.0,160.123,160.123,160.123,160.123
2,1707079800.0,160.123,160.123,160.123,160.123
3,1707080100.0,160.123,160.123,160.123,160.123
4,1707080400.0,160.123,160.123,160.123,160.123
5,1707080700.0,160.123,160.123,160.123,160.123
6,1707081000.0,160.123,160.123,160.123,160.123
7,1707081300.0,160.123,160.123,160.123,160.123
8,1707081600.0,160.123,160.123,160.123,160.123
9,1707081900.0,160.123,160.123,160.123,160.123
10,1707082200.0,160.123,160.123,160.123,160.123
11,1707082500.0,160.123,160.123,160.123,160.123
12,1707082800.0,160.123,160.123,160.123,160.123
13,1707083100.0,160.123,160.123,160.123,160.123
14,1707083400.0,160.123,160.123,160.123,160.123
15,1707083700.0,160.123,160.123,160.123,160.123
16,1707084000.0,160.123,160.123,160.123,160.123
17,1707084300.0,160.123,160.123,160.123,160.123
18,1707084600.0,160.123,160.123,160.123,160.123
19,1707084900.0,160.123,160.123,160.123,160.123
20,1707085200.0,160.123,160.123,160.123,160.123
21,1707085500.0,160.123,160.123,160.123,160.123
22,1707085800.0,160.123,160.123,160.123,160.123
23,1707086100.0,160.123,160.123,160.123,160.123
24,1707086400.0,160.123,160.123,160.123,160.123
25,1707086700.0,160.123,160.123,160.123,160.123
26,1707087000.0,160.123,160.123,160.123,160.123
27,1707087300.0,160.123,160.123,160.123,160.123
28,1707087600.0,160.123,160.123,160.123,160.123
29,1707087900.0,160.123,160.123,160.123,160.123
30,1707088200.0,160.123,160.123,160.123,160.123
31,1707088500.0,160.123,160.123,160.123,160.123
32,1707088800.0,160.123,160.123,160.123,160.123
33,1707089100.0,160.123,160.123,160.123,160.123
34,1707089400.0,160.123,160.123,160.123,160.123
35,1707089700.0,160.123,160.123,160.123,160.123
36,1707090000.0,160.123,160.123,160.123,160.123
37,1707090300.0,160.123,160.123,160.123,160.123
38,1707090600.0,160.123,160.123,160.123,160.123
39,1707090900.0,160.123,160.123,160.123,160.123
40,1707091200.0,160.123,159.894,160.123,159.894
41,1707091500.0,159.894,159.958,159.958,159.83
42,1707091800.0,159.958,159.977,159.977,159.955
43,1707092100.0,159.977,159.981,160.022,159.977
44,1707092400.0,159.982,160.09,160.1,159.964
45,1707092700.0,160.09,159.998,160.102,159.98
46,1707093000.0,160.0,160.021,160.046,159.999
47,1707093300.0,160.021,160.027,160.027,160.021
48,1707093600.0,160.027,160.066,160.066,160.004
49,1707093900.0,160.066,160.073,160.073,160.061
50,1707094200.0,160.073,160.117,160.123,160.073
51,1707094500.0,160.117,160.055,160.119,160.041
52,1707094800.0,160.047,160.01,160.142,160.006
53,1707095100.0,160.009,159.991,160.062,159.991
54,1707095400.0,159.991,160.041,160.079,159.991
55,1707095700.0,160.041,160.085,160.098,160.037
56,1707096000.0,160.085,160.078,160.129,160.061
57,1707096300.0,160.075,160.067,160.121,160.067
58,1707096600.0,160.063,160.099,160.11,160.023
59,1707096900.0,160.099,160.122,160.129,160.079
60,1707097200.0,160.121,160.062,160.13,160.047
61,1707097500.0,160.062,160.069,160.087,160.019
62,1707097800.0,160.069,160.07,160.097,160.053
63,1707098100.0,160.07,160.089,160.113,160.059
64,1707098400.0,160.088,160.018,160.116,160.004
65,1707098700.0,160.019,160.023,160.032,159.986
66,1707099000.0,160.021,160.074,160.083,160.013
67,1707099300.0,160.078,160.154,160.157,160.07
68,1707099600.0,160.155,160.224,160.269,160.14
69,1707099900.0,160.225,160.189,160.225,160.167
70,1707100200.0,160.185,160.199,160.237,160.166
71,1707100500.0,160.199,160.204,160.243,160.168
72,1707100800.0,160.204,160.194,160.242,160.183
73,1707101100.0,160.197,160.172,160.208,160.166
74,1707101400.0,160.171,160.202,160.216,160.146
75,1707101700.0,160.202,160.18,160.213,160.13
76,1707102000.0,160.182,160.118,160.189,160.107
77,1707102300.0,160.117,160.107,160.146,160.083
78,1707102600.0,160.107,160.123,160.158,160.097
79,1707102900.0,160.123,160.068,160.134,160.06
80,1707103200.0,160.067,160.041,160.077,160.014
81,1707103500.0,160.039,160.026,160.053,160.007
82,1707103800.0,160.027,159.982,160.027,159.978
83,1707104100.0,159.982,159.991,160.027,159.982
84,1707104400.0,159.99,160.01,160.012,159.967
85,1707104700.0,160.01,160.018,160.021,159.97
86,1707105000.0,160.019,159.955,160.03,159.948
87,1707105300.0,159.954,159.922,159.958,159.905
88,1707105600.0,159.923,159.969,159.982,159.914
89,1707105900.0,159.969,160.009,160.014,159.953
90,1707106200.0,160.012,159.999,160.034,159.991
91,1707106500.0,159.999,160.008,160.018,159.978
92,1707106800.0,160.008,160.052,160.066,159.992
93,1707107100.0,160.052,160.06,160.081,160.035
94,1707107400.0,160.061,160.02,160.079,160.017
95,1707107700.0,160.018,160.005,160.028,159.998
96,1707108000.0,160.005,159.986,160.015,159.983
97,1707108300.0,159.986,160.055,160.059,159.983
98,1707108600.0,160.051,160.063,160.069,160.041
99,1707108900.0,160.063,160.084,160.103,160.058
100,1707109200.0,160.084,160.024,160.088,160.022
101,1707109500.0,160.024,160.017,160.038,160.002
102,1707109800.0,160.017,160.004,160.03,159.998
