,timestamp,open,close,high,low
0,1707127560.0,1.93802,1.93835,1.93844,1.93792
1,1707127620.0,1.93832,1.93831,1.93841,1.93804
2,1707127680.0,1.93831,1.93862,1.93866,1.93823
3,1707127740.0,1.93862,1.9387,1.93881,1.93849
4,1707127800.0,1.9387,1.93867,1.93881,1.93859
5,1707127860.0,1.93867,1.9384,1.93869,1.9382
6,1707127920.0,1.9384,1.93831,1.93845,1.93824
7,1707127980.0,1.93831,1.93825,1.93836,1.93825
8,1707128040.0,1.93825,1.93864,1.93869,1.93809
9,1707128100.0,1.93862,1.9387,1.93873,1.93839
10,1707128160.0,1.93881,1.93899,1.93916,1.93878
11,1707128220.0,1.93899,1.93861,1.93899,1.93857
12,1707128280.0,1.93863,1.93853,1.93874,1.93849
13,1707128340.0,1.93851,1.93813,1.93854,1.93812
14,1707128400.0,1.93812,1.93775,1.93814,1.93773
15,1707128460.0,1.93776,1.93775,1.93792,1.93769
16,1707128520.0,1.93772,1.93796,1.93798,1.93757
17,1707128580.0,1.93794,1.9381,1.93821,1.93789
18,1707128640.0,1.93811,1.93845,1.93857,1.9381
19,1707128700.0,1.93845,1.93846,1.93871,1.93833
20,1707128760.0,1.93846,1.93834,1.93846,1.9381
21,1707128820.0,1.93833,1.93829,1.93835,1.93804
22,1707128880.0,1.93826,1.93832,1.93844,1.93823
23,1707128940.0,1.93832,1.93846,1.93858,1.93831
24,1707129000.0,1.93846,1.93875,1.9388,1.93846
25,1707129060.0,1.93875,1.93853,1.93886,1.93847
26,1707129120.0,1.93853,1.93863,1.93868,1.93837
27,1707129180.0,1.93863,1.93905,1.93905,1.93861
28,1707129240.0,1.93905,1.93938,1.9396,1.93902
29,1707129300.0,1.93938,1.93921,1.93941,1.93898
30,1707129360.0,1.9392,1.93882,1.93921,1.93882
31,1707129420.0,1.93884,1.93878,1.93886,1.93847
32,1707129480.0,1.93878,1.93892,1.93902,1.93868
33,1707129540.0,1.93891,1.939,1.93902,1.93883
34,1707129600.0,1.93901,1.939,1.93902,1.93892
35,1707129660.0,1.93899,1.9391,1.93922,1.93892
36,1707129720.0,1.9391,1.93928,1.93935,1.93906
