,timestamp,open,close,high,low
0,1707082200.0,0.90457,0.90285,0.90552,0.90279
1,1707082500.0,0.90285,0.90302,0.90427,0.90268
2,1707082800.0,0.90305,0.90292,0.9043,0.90223
3,1707083100.0,0.9029,0.90381,0.90451,0.90164
4,1707083400.0,0.90381,0.90456,0.90501,0.90216
5,1707083700.0,0.90461,0.90511,0.90673,0.90461
6,1707084000.0,0.90506,0.90521,0.90685,0.90461
7,1707084300.0,0.90513,0.9051,0.90592,0.90439
8,1707084600.0,0.9051,0.90378,0.90564,0.90266
9,1707084900.0,0.90378,0.90386,0.90409,0.90269
10,1707085200.0,0.90386,0.90699,0.90714,0.90366
11,1707085500.0,0.90694,0.90704,0.90789,0.90623
12,1707085800.0,0.90709,0.90767,0.90794,0.90632
13,1707086100.0,0.90767,0.90851,0.90873,0.90576
14,1707086400.0,0.90851,0.90669,0.90894,0.90645
15,1707086700.0,0.90664,0.90554,0.90696,0.90511
16,1707087000.0,0.90532,0.90671,0.9075,0.90485
17,1707087300.0,0.90671,0.90879,0.90929,0.90661
18,1707087600.0,0.90879,0.90894,0.91036,0.90876
19,1707087900.0,0.90894,0.90676,0.90931,0.90608
20,1707088200.0,0.90671,0.90641,0.90759,0.90593
21,1707088500.0,0.90641,0.90782,0.90794,0.90465
22,1707088800.0,0.90785,0.90688,0.90806,0.90562
23,1707089100.0,0.90688,0.90692,0.90728,0.90573
24,1707089400.0,0.90707,0.91094,0.91119,0.90705
25,1707089700.0,0.911,0.90929,0.91116,0.90862
26,1707090000.0,0.90929,0.90667,0.90962,0.90576
27,1707090300.0,0.90667,0.90896,0.90925,0.90629
28,1707090600.0,0.90891,0.90869,0.90989,0.90807
29,1707090900.0,0.90857,0.90724,0.90942,0.90584
30,1707091200.0,0.90728,0.90864,0.90905,0.90714
31,1707091500.0,0.90864,0.90858,0.90927,0.90765
32,1707091800.0,0.90858,0.90963,0.91052,0.90826
33,1707092100.0,0.90968,0.90934,0.90986,0.90838
34,1707092400.0,0.90937,0.90746,0.90937,0.90605
35,1707092700.0,0.90746,0.90684,0.90788,0.90602
36,1707093000.0,0.90687,0.90586,0.90824,0.9058
37,1707093300.0,0.90588,0.90625,0.90678,0.90482
38,1707093600.0,0.90625,0.90783,0.90796,0.90586
39,1707093900.0,0.9078,0.90804,0.90846,0.90631
40,1707094200.0,0.90801,0.91134,0.91136,0.90794
41,1707094500.0,0.91137,0.91169,0.91228,0.9104
42,1707094800.0,0.91169,0.91287,0.91393,0.91013
43,1707095100.0,0.9129,0.91334,0.91353,0.91212
44,1707095400.0,0.91325,0.91299,0.91442,0.91282
45,1707095700.0,0.91297,0.91542,0.91565,0.91254
46,1707096000.0,0.91542,0.91639,0.91727,0.91542
47,1707096300.0,0.91639,0.91566,0.917,0.91523
48,1707096600.0,0.91561,0.91816,0.91923,0.91549
49,1707096900.0,0.91813,0.91768,0.91887,0.91761
50,1707097200.0,0.91765,0.91437,0.91775,0.91434
51,1707097500.0,0.91437,0.91331,0.91469,0.91287
52,1707097800.0,0.91333,0.91312,0.91476,0.91271
53,1707098100.0,0.91315,0.91311,0.91404,0.91181
54,1707098400.0,0.91309,0.91127,0.91423,0.91105
55,1707098700.0,0.91143,0.9108,0.91174,0.91036
56,1707099000.0,0.9108,0.91464,0.91472,0.91021
57,1707099300.0,0.91459,0.91564,0.91567,0.91425
58,1707099600.0,0.91571,0.91826,0.91874,0.91534
59,1707099900.0,0.91821,0.91597,0.91824,0.91526
60,1707100200.0,0.91597,0.91404,0.91727,0.91396
61,1707100500.0,0.91404,0.9133,0.9154,0.91306
62,1707100800.0,0.91327,0.91355,0.91483,0.91327
63,1707101100.0,0.91349,0.91509,0.91522,0.91282
64,1707101400.0,0.91509,0.91602,0.91642,0.91476
65,1707101700.0,0.91599,0.91614,0.91763,0.91512
66,1707102000.0,0.91614,0.91614,0.91668,0.91474
67,1707102300.0,0.91614,0.91577,0.91705,0.91569
68,1707102600.0,0.91573,0.91583,0.91616,0.91506
69,1707102900.0,0.91583,0.91476,0.91619,0.91476
70,1707103200.0,0.91476,0.91276,0.91546,0.91257
71,1707103500.0,0.91276,0.91252,0.91346,0.9116
72,1707103800.0,0.91255,0.91114,0.91256,0.91018
73,1707104100.0,0.9111,0.91084,0.91229,0.91058
74,1707104400.0,0.91081,0.91116,0.91136,0.90962
75,1707104700.0,0.91116,0.91041,0.91193,0.91026
76,1707105000.0,0.91041,0.91025,0.91134,0.90937
77,1707105300.0,0.91025,0.91197,0.91209,0.90949
78,1707105600.0,0.9119,0.91373,0.91386,0.9119
79,1707105900.0,0.91373,0.9138,0.91423,0.91176
80,1707106200.0,0.9138,0.91373,0.9149,0.91251
81,1707106500.0,0.91373,0.91254,0.91379,0.91157
82,1707106800.0,0.91257,0.91177,0.91272,0.91088
83,1707107100.0,0.91172,0.91187,0.91303,0.91145
84,1707107400.0,0.91187,0.91047,0.91196,0.90968
85,1707107700.0,0.91047,0.91147,0.91179,0.9103
86,1707108000.0,0.9115,0.91171,0.91226,0.91026
87,1707108300.0,0.91174,0.91217,0.91247,0.91076
88,1707108600.0,0.91221,0.91111,0.91232,0.91051
89,1707108900.0,0.91107,0.90994,0.91173,0.90932
90,1707109200.0,0.90989,0.91028,0.9108,0.9094
91,1707109500.0,0.91028,0.91167,0.9118,0.90997
92,1707109800.0,0.9118,0.90927,0.91185,0.90927
93,1707110100.0,0.90927,0.90746,0.90942,0.9065
94,1707110400.0,0.90746,0.90746,0.90838,0.90673
95,1707110700.0,0.9075,0.90911,0.90981,0.90716
96,1707111000.0,0.90913,0.91029,0.91086,0.90911
97,1707111300.0,0.91032,0.91083,0.91083,0.90884
98,1707111600.0,0.91083,0.90645,0.91138,0.90613
99,1707111900.0,0.90645,0.90493,0.9071,0.90411
100,1707112200.0,0.90493,0.90497,0.90649,0.90482
101,1707112500.0,0.90497,0.9064,0.9064,0.90487
102,1707112800.0,0.90633,0.90525,0.90648,0.90484
103,1707113100.0,0.90525,0.90369,0.90566,0.90336
104,1707113400.0,0.90371,0.90246,0.90387,0.90196
105,1707113700.0,0.9025,0.90151,0.90267,0.90087
106,1707114000.0,0.90151,0.90015,0.90229,0.90015
107,1707114300.0,0.90015,0.90033,0.90141,0.89965
108,1707114600.0,0.9003,0.89756,0.90035,0.89756
109,1707114900.0,0.89756,0.8982,0.89825,0.89697
110,1707115200.0,0.8982,0.89751,0.89877,0.89664
111,1707115500.0,0.89751,0.89756,0.89813,0.89599
112,1707115800.0,0.89756,0.89686,0.89778,0.89627
113,1707116100.0,0.8968,0.89743,0.89808,0.89612
114,1707116400.0,0.89743,0.9008,0.90088,0.89737
115,1707116700.0,0.9008,0.90103,0.90192,0.90074
116,1707117000.0,0.90103,0.90046,0.90145,0.8994
117,1707117300.0,0.90036,0.90014,0.90047,0.89888
118,1707117600.0,0.90007,0.89778,0.90025,0.89778
119,1707117900.0,0.89778,0.89528,0.898,0.89465
120,1707118200.0,0.89528,0.89761,0.89784,0.89359
121,1707118500.0,0.89761,0.89536,0.89876,0.8949
122,1707118800.0,0.89541,0.89613,0.89682,0.89427
123,1707119100.0,0.89618,0.89394,0.89636,0.89329
124,1707119400.0,0.89396,0.89621,0.89621,0.89396
125,1707119700.0,0.89621,0.89598,0.89681,0.89568
126,1707120000.0,0.89602,0.89491,0.89671,0.89455
127,1707120300.0,0.89491,0.89427,0.89608,0.89411
128,1707120600.0,0.89427,0.89288,0.89441,0.89219
129,1707120900.0,0.89291,0.89275,0.89432,0.89217
130,1707121200.0,0.89268,0.89152,0.8934,0.8906
131,1707121500.0,0.89152,0.89347,0.8942,0.89131
132,1707121800.0,0.89347,0.8929,0.89374,0.89225
133,1707122100.0,0.89288,0.89257,0.89296,0.89103
134,1707122400.0,0.89257,0.89257,0.89326,0.89073
135,1707122700.0,0.89257,0.89193,0.89338,0.89187
136,1707123000.0,0.8919,0.89458,0.8948,0.89157
137,1707123300.0,0.89458,0.89471,0.89561,0.89418
138,1707123600.0,0.89469,0.89196,0.89533,0.89161
139,1707123900.0,0.89202,0.89258,0.89307,0.89115
140,1707124200.0,0.89253,0.89279,0.89356,0.89182
141,1707124500.0,0.89291,0.89359,0.89411,0.89204
142,1707124800.0,0.89361,0.89434,0.89542,0.89259
143,1707125100.0,0.89434,0.89621,0.89663,0.894
144,1707125400.0,0.89618,0.89423,0.89618,0.89308
145,1707125700.0,0.89423,0.8965,0.89748,0.89411
146,1707126000.0,0.89655,0.89717,0.89762,0.89556
147,1707126300.0,0.8972,0.89665,0.89838,0.89657
148,1707126600.0,0.89665,0.89404,0.89761,0.89389
149,1707126900.0,0.89404,0.89745,0.89755,0.89404
150,1707127200.0,0.89745,0.89839,0.89872,0.89745
151,1707127500.0,0.89839,0.89995,0.90047,0.89822
152,1707127800.0,0.89999,0.9,0.90166,0.89933
153,1707128100.0,0.89994,0.90057,0.90211,0.89988
154,1707128400.0,0.90057,0.90123,0.90182,0.90025
155,1707128700.0,0.90126,0.90086,0.90178,0.90028
156,1707129000.0,0.90083,0.90469,0.90477,0.90083
157,1707129300.0,0.90466,0.90458,0.90487,0.90367
158,1707129600.0,0.90458,0.90458,0.90544,0.90366
159,1707129900.0,0.90458,0.90537,0.90622,0.90392
160,1707130200.0,0.90537,0.90588,0.90713,0.90475
