,timestamp,open,high,low,close
0,1706832600.0,1.0637,1.06363,1.06383,1.0635
1,1706832900.0,1.06363,1.06384,1.06391,1.06329
2,1706833200.0,1.06382,1.06369,1.06396,1.06293
3,1706833500.0,1.06368,1.06462,1.06466,1.0635
4,1706833800.0,1.06461,1.06444,1.06467,1.06417
5,1706834100.0,1.06444,1.06456,1.06484,1.06427
6,1706834400.0,1.06455,1.06396,1.06464,1.06387
7,1706834700.0,1.06395,1.06388,1.06451,1.06377
8,1706835000.0,1.06388,1.06426,1.06446,1.06377
9,1706835300.0,1.06426,1.06467,1.06484,1.06408
10,1706835600.0,1.06467,1.06523,1.06539,1.06458
11,1706835900.0,1.06523,1.0656,1.06584,1.06515
12,1706836200.0,1.0656,1.06563,1.06604,1.06524
13,1706836500.0,1.06564,1.06671,1.06691,1.06529
14,1706836800.0,1.06671,1.0661,1.06689,1.06606
15,1706837100.0,1.06609,1.06647,1.06684,1.06605
16,1706837400.0,1.06647,1.06736,1.06738,1.06638
17,1706837700.0,1.06736,1.06777,1.06784,1.06713
18,1706838000.0,1.06779,1.06759,1.06784,1.06725
19,1706838300.0,1.06748,1.06789,1.06791,1.06734
20,1706838600.0,1.06789,1.06773,1.06826,1.06723
21,1706838900.0,1.06776,1.06742,1.06798,1.0669
22,1706839200.0,1.06741,1.06744,1.06783,1.06715
23,1706839500.0,1.06749,1.06787,1.06836,1.06743
24,1706839800.0,1.06789,1.06883,1.06895,1.06789
25,1706840100.0,1.06883,1.06893,1.06924,1.06877
26,1706840400.0,1.06897,1.06928,1.06961,1.06897
27,1706840700.0,1.06928,1.06966,1.06996,1.06914
28,1706841000.0,1.06972,1.06976,1.07031,1.06969
29,1706841300.0,1.0698,1.07064,1.0709,1.06976
30,1706841600.0,1.07064,1.07021,1.07096,1.07011
31,1706841900.0,1.07021,1.06966,1.07039,1.06965
32,1706842200.0,1.06968,1.0696,1.06996,1.06927
33,1706842500.0,1.0696,1.07043,1.07044,1.06927
34,1706842800.0,1.07044,1.07108,1.07118,1.07026
35,1706843100.0,1.07108,1.0709,1.07122,1.07059
36,1706843400.0,1.0709,1.07117,1.07155,1.07042
37,1706843700.0,1.07117,1.07015,1.07135,1.07012
38,1706844000.0,1.07012,1.07038,1.0708,1.07011
39,1706844300.0,1.07032,1.07088,1.07094,1.06991
