,timestamp,open,high,low,close
0,1706832600.0,173.453,173.423,173.602,173.37
1,1706832900.0,173.423,173.487,173.555,173.4
2,1706833200.0,173.491,173.433,173.546,173.376
3,1706833500.0,173.429,173.341,173.462,173.248
4,1706833800.0,173.337,173.118,173.348,173.036
5,1706834100.0,173.118,173.275,173.3,172.955
6,1706834400.0,173.27,173.266,173.414,173.21
7,1706834700.0,173.261,173.02,173.267,173.0
8,1706835000.0,173.02,172.95,173.168,172.877
9,1706835300.0,172.954,172.735,172.971,172.708
10,1706835600.0,172.735,172.962,173.005,172.684
11,1706835900.0,172.962,172.918,172.994,172.794
12,1706836200.0,172.914,172.811,173.066,172.798
13,1706836500.0,172.815,172.802,172.824,172.508
14,1706836800.0,172.802,172.766,172.993,172.701
15,1706837100.0,172.762,172.616,172.762,172.435
16,1706837400.0,172.616,172.984,172.987,172.55
17,1706837700.0,172.984,173.268,173.268,172.955
18,1706838000.0,173.272,173.523,173.523,173.19
19,1706838300.0,173.519,173.674,173.704,173.402
20,1706838600.0,173.674,173.672,173.735,173.56
21,1706838900.0,173.666,174.008,174.026,173.659
22,1706839200.0,174.008,173.941,174.065,173.919
23,1706839500.0,173.919,173.49,173.939,173.444
24,1706839800.0,173.488,173.634,173.763,173.447
25,1706840100.0,173.634,173.586,173.78,173.571
26,1706840400.0,173.581,173.472,173.61,173.441
27,1706840700.0,173.472,173.75,173.828,173.472
28,1706841000.0,173.717,173.859,173.976,173.681
29,1706841300.0,173.874,173.861,173.96,173.733
30,1706841600.0,173.878,173.967,174.066,173.864
31,1706841900.0,173.967,174.298,174.327,173.957
32,1706842200.0,174.302,174.295,174.414,174.219
33,1706842500.0,174.292,174.208,174.3,174.085
34,1706842800.0,174.205,174.096,174.229,174.015
35,1706843100.0,174.096,173.933,174.12,173.721
36,1706843400.0,173.933,173.811,173.994,173.774
37,1706843700.0,173.811,173.694,173.904,173.637
38,1706844000.0,173.687,173.665,173.718,173.582
39,1706844300.0,173.701,173.889,173.903,173.617
40,1706844600.0,173.893,173.871,173.999,173.753
41,1706844900.0,173.871,173.738,173.877,173.653
42,1706845200.0,173.738,173.504,173.875,173.491
43,1706845500.0,173.504,173.463,173.558,173.357
44,1706845800.0,173.473,173.312,173.515,173.225
45,1706846100.0,173.312,173.416,173.453,173.302
46,1706846400.0,173.411,173.602,173.645,173.389
47,1706846700.0,173.602,173.307,173.624,173.229
48,1706847000.0,173.303,173.351,173.53,173.293
49,1706847300.0,173.375,173.438,173.447,173.214
50,1706847600.0,173.438,173.668,173.704,173.438
51,1706847900.0,173.668,173.462,173.734,173.458
52,1706848200.0,173.462,173.282,173.462,173.239
53,1706848500.0,173.282,173.369,173.384,173.131
54,1706848800.0,173.381,173.268,173.428,173.189
55,1706849100.0,173.283,173.216,173.317,173.093
