,timestamp,open,close,high,low
0,1707192000.0,142.30624,142.30667,142.30747,142.30509
1,1707192300.0,142.30673,142.30559,142.30692,142.30343
2,1707192600.0,142.30559,142.30182,142.30642,142.30161
3,1707192900.0,142.30186,142.30563,142.30679,142.30176
4,1707193200.0,142.3056,142.30687,142.30722,142.30529
5,1707193500.0,142.30687,142.30725,142.3081,142.30534
6,1707193800.0,142.30733,142.30468,142.30762,142.3046
7,1707194100.0,142.30468,142.30552,142.30609,142.30331
8,1707194400.0,142.30555,142.30748,142.30791,142.30462
9,1707194700.0,142.30746,142.30682,142.30821,142.3058
10,1707195000.0,142.3068,142.30611,142.3074,142.30545
11,1707195300.0,142.30608,142.30597,142.30659,142.30484
12,1707195600.0,142.30601,142.30618,142.30726,142.3051
13,1707195900.0,142.30618,142.3058,142.30798,142.3058
14,1707196200.0,142.30584,142.30324,142.30592,142.30247
15,1707196500.0,142.3032,142.30589,142.30597,142.30219
16,1707196800.0,142.30582,142.30769,142.30819,142.30418
17,1707197100.0,142.30769,142.30654,142.30882,142.30616
18,1707197400.0,142.30654,142.30513,142.30687,142.30481
19,1707197700.0,142.30509,142.30412,142.30531,142.30236
20,1707198000.0,142.30415,142.30372,142.30572,142.30252
21,1707198300.0,142.30369,142.30285,142.30469,142.30137
22,1707198600.0,142.30285,142.30222,142.30408,142.30222
23,1707198900.0,142.30204,142.30036,142.30266,142.30022
24,1707199200.0,142.30046,142.29865,142.30085,142.29775
25,1707199500.0,142.29868,142.29607,142.29913,142.29533
26,1707199800.0,142.29607,142.29519,142.29797,142.29514
27,1707200100.0,142.29515,142.29552,142.29646,142.29358
28,1707200400.0,142.29552,142.29837,142.2994,142.29541
29,1707200700.0,142.29832,142.29932,142.29946,142.2972
30,1707201000.0,142.29936,142.30001,142.30003,142.29772
31,1707201300.0,142.30001,142.30233,142.3034,142.29879
32,1707201600.0,142.30237,142.30294,142.30511,142.30222
33,1707201900.0,142.30299,142.30093,142.30315,142.29889
34,1707202200.0,142.30085,142.29937,142.30113,142.29789
35,1707202500.0,142.29937,142.3026,142.30277,142.29937
36,1707202800.0,142.3026,142.30027,142.30376,142.30003
37,1707203100.0,142.30027,142.30156,142.30202,142.2998
38,1707203400.0,142.3016,142.3031,142.30545,142.30149
39,1707203700.0,142.30313,142.30393,142.30423,142.30082
40,1707204000.0,142.30393,142.30476,142.3053,142.30147
41,1707204300.0,142.30476,142.30617,142.3071,142.30416
42,1707204600.0,142.30614,142.30414,142.30655,142.30277
43,1707204900.0,142.30421,142.30593,142.30603,142.30409
44,1707205200.0,142.30606,142.30369,142.30606,142.30155
45,1707205500.0,142.30366,142.3025,142.30466,142.30202
46,1707205800.0,142.3025,142.30351,142.30394,142.3018
47,1707206100.0,142.30357,142.30371,142.3046,142.30186
48,1707206400.0,142.30375,142.30449,142.3059,142.30373
49,1707206700.0,142.30452,142.30778,142.30853,142.30415
50,1707207000.0,142.30778,142.3071,142.30925,142.30603
51,1707207300.0,142.30728,142.30859,142.30929,142.30596
52,1707207600.0,142.30841,142.31055,142.31118,142.30801
53,1707207900.0,142.31046,142.30816,142.31054,142.3076
54,1707208200.0,142.3082,142.30683,142.30952,142.30648
55,1707208500.0,142.30683,142.30703,142.30812,142.30593
56,1707208800.0,142.30715,142.30666,142.30762,142.30501
57,1707209100.0,142.30666,142.30745,142.30777,142.30575
58,1707209400.0,142.3074,142.3096,142.3096,142.30646
59,1707209700.0,142.3096,142.30945,142.31069,142.30902
60,1707210000.0,142.30945,142.31199,142.31356,142.30915
61,1707210300.0,142.31199,142.30892,142.31244,142.30785
62,1707210600.0,142.30892,142.31066,142.31107,142.30805
63,1707210900.0,142.3107,142.30861,142.31125,142.30842
64,1707211200.0,142.30866,142.30886,142.30943,142.30726
65,1707211500.0,142.30886,142.31131,142.3118,142.308
66,1707211800.0,142.31136,142.30617,142.31164,142.30599
67,1707212100.0,142.30617,142.30606,142.3067,142.30507
68,1707212400.0,142.30599,142.30841,142.30887,142.30568
69,1707212700.0,142.30836,142.30833,142.30981,142.30761
70,1707213000.0,142.30833,142.30845,142.30845,142.30463
