,timestamp,open,high,low,close
0,1706832600.0,2.07484,2.07277,2.07508,2.07187
1,1706832900.0,2.07277,2.07205,2.07338,2.07158
2,1706833200.0,2.07209,2.07269,2.07367,2.07195
3,1706833500.0,2.07272,2.07187,2.07344,2.07133
4,1706833800.0,2.07183,2.071,2.07285,2.07084
5,1706834100.0,2.071,2.0712,2.07188,2.07019
6,1706834400.0,2.07114,2.07149,2.07165,2.06989
7,1706834700.0,2.07152,2.07295,2.07334,2.07051
8,1706835000.0,2.07295,2.07433,2.07496,2.07259
9,1706835300.0,2.07428,2.07545,2.07545,2.07214
10,1706835600.0,2.07545,2.07406,2.07598,2.073
11,1706835900.0,2.07406,2.07215,2.07436,2.07166
12,1706836200.0,2.07208,2.07022,2.07256,2.06996
13,1706836500.0,2.07026,2.0707,2.07231,2.06926
14,1706836800.0,2.0707,2.07072,2.07096,2.06942
15,1706837100.0,2.07093,2.06711,2.07181,2.06709
16,1706837400.0,2.06711,2.06753,2.06763,2.06529
17,1706837700.0,2.06753,2.06799,2.06883,2.06584
18,1706838000.0,2.06788,2.06829,2.06898,2.06695
19,1706838300.0,2.06824,2.06654,2.06828,2.06606
20,1706838600.0,2.06654,2.0663,2.06711,2.06366
21,1706838900.0,2.0663,2.06243,2.0663,2.06235
22,1706839200.0,2.06233,2.06053,2.0624,2.05963
23,1706839500.0,2.06087,2.05926,2.06188,2.05827
24,1706839800.0,2.05926,2.06322,2.06342,2.05855
25,1706840100.0,2.06322,2.06312,2.06371,2.06221
26,1706840400.0,2.06312,2.06182,2.06312,2.06056
27,1706840700.0,2.06182,2.06376,2.06432,2.06134
28,1706841000.0,2.06373,2.06527,2.06813,2.06342
29,1706841300.0,2.06525,2.06485,2.06627,2.06437
30,1706841600.0,2.06496,2.06382,2.06651,2.06319
31,1706841900.0,2.06382,2.06498,2.06664,2.06309
32,1706842200.0,2.06487,2.06629,2.06764,2.06487
33,1706842500.0,2.06635,2.06859,2.06888,2.06619
34,1706842800.0,2.06863,2.06975,2.07127,2.06777
35,1706843100.0,2.06975,2.07055,2.07094,2.06744
36,1706843400.0,2.07055,2.07094,2.07192,2.06929
37,1706843700.0,2.07094,2.0744,2.07503,2.07094
38,1706844000.0,2.07446,2.07778,2.07801,2.07381
39,1706844300.0,2.07774,2.07652,2.07862,2.07627
40,1706844600.0,2.07649,2.07728,2.07875,2.07639
41,1706844900.0,2.07728,2.07606,2.07825,2.07593
42,1706845200.0,2.07606,2.08081,2.08081,2.07573
43,1706845500.0,2.08081,2.08045,2.08192,2.07968
44,1706845800.0,2.08017,2.08093,2.08212,2.08002
45,1706846100.0,2.08093,2.08281,2.0831,2.08036
46,1706846400.0,2.08285,2.07941,2.08395,2.07927
47,1706846700.0,2.07941,2.08033,2.08051,2.0777
48,1706847000.0,2.08025,2.079,2.08245,2.07875
49,1706847300.0,2.07903,2.07837,2.07975,2.07785
50,1706847600.0,2.07829,2.07287,2.07829,2.07275
51,1706847900.0,2.07287,2.07307,2.07374,2.07153
52,1706848200.0,2.07307,2.07323,2.07421,2.0715
53,1706848500.0,2.07323,2.07425,2.07451,2.07227
54,1706848800.0,2.07428,2.07067,2.07469,2.06945
55,1706849100.0,2.07066,2.07002,2.07159,2.06872
56,1706849400.0,2.07002,2.07179,2.07247,2.06987
57,1706849700.0,2.07184,2.07281,2.07285,2.06996
58,1706850000.0,2.07285,2.0785,2.07882,2.07279
59,1706850300.0,2.07842,2.07588,2.07853,2.07499
60,1706850600.0,2.07584,2.07633,2.07806,2.07405
61,1706850900.0,2.07631,2.07648,2.07777,2.0758
62,1706851200.0,2.07648,2.07453,2.07724,2.07449
63,1706851500.0,2.07453,2.07103,2.07457,2.07075
64,1706851800.0,2.07097,2.07174,2.07339,2.07074
65,1706852100.0,2.07178,2.07055,2.07219,2.06991
66,1706852400.0,2.07055,2.07288,2.07288,2.06986
67,1706852700.0,2.07288,2.07046,2.07347,2.06985
68,1706853000.0,2.07046,2.06948,2.07262,2.06945
69,1706853300.0,2.06929,2.06683,2.07024,2.06608
70,1706853600.0,2.06683,2.06694,2.06706,2.06504
71,1706853900.0,2.06694,2.06596,2.06788,2.06534
72,1706854200.0,2.06596,2.06456,2.06658,2.06377
73,1706854500.0,2.06456,2.06568,2.06742,2.06406
74,1706854800.0,2.06575,2.06627,2.06633,2.06459
75,1706855100.0,2.06618,2.06871,2.06891,2.06531
76,1706855400.0,2.06871,2.06905,2.06953,2.06671
77,1706855700.0,2.06898,2.07158,2.07216,2.06864
78,1706856000.0,2.07162,2.07256,2.07308,2.07091
79,1706856300.0,2.07242,2.07037,2.07253,2.06888
80,1706856600.0,2.07032,2.06934,2.07086,2.06854
81,1706856900.0,2.06938,2.07044,2.07117,2.06938
82,1706857200.0,2.07044,2.07043,2.07087,2.06857
83,1706857500.0,2.07043,2.07052,2.07117,2.06953
84,1706857800.0,2.07055,2.07408,2.07421,2.0696
85,1706858100.0,2.07395,2.07441,2.07506,2.07289
86,1706858400.0,2.07441,2.07382,2.07603,2.07306
87,1706858700.0,2.07386,2.07427,2.07521,2.07331
88,1706859000.0,2.07432,2.07521,2.07585,2.07382
89,1706859300.0,2.07516,2.07405,2.07597,2.07349
90,1706859600.0,2.07403,2.07312,2.07408,2.07217
91,1706859900.0,2.07312,2.07176,2.07349,2.07124
92,1706860200.0,2.07176,2.07351,2.07367,2.07081
93,1706860500.0,2.07351,2.07372,2.07559,2.07324
94,1706860800.0,2.07372,2.0734,2.07518,2.07275
